track_id,track_name,artist_names,popularity,duration_ms,explicit,album,release_date,uri,genre
0cbAF0iJ9bqLtpNuEzeTA4,Slouch,Dance Gavin Dance,0,190956,False,Artificial Selection,2018-06-08,spotify:track:0cbAF0iJ9bqLtpNuEzeTA4,"pixie, sacramento indie, screamo, swancore"
1lATXTBJDHwawvT1UfxWu3,The Pot,TOOL,69,381946,True,"10,000 Days",2006-04-28,spotify:track:1lATXTBJDHwawvT1UfxWu3,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2hjQWuAy9fsSykGerWU8Wi,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,47,230413,False,The Essential Survivor,2014-10-24,spotify:track:2hjQWuAy9fsSykGerWU8Wi,"album rock, glam metal, hard rock, soft rock"
719muV16yNGh6AxmCeMby1,Rock Bottom - 2007 Remaster,UFO,53,389333,False,Phenomenon (2007 Remaster),1974-01-01,spotify:track:719muV16yNGh6AxmCeMby1,"album rock, glam metal, hard rock, metal, progressive rock"
1WIZiOuNO3woKfdlSK2gNn,Transportin',Kodak Black,74,169344,True,Project Baby 2: All Grown Up,2017-08-18,spotify:track:1WIZiOuNO3woKfdlSK2gNn,"florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino"
4s6vwFgPdCtidpEw8KuQT6,REPEAT IT (with Gunna),"Lil Tecca, Gunna",59,190344,True,We Love You Tecca 2,2021-08-27,spotify:track:4s6vwFgPdCtidpEw8KuQT6,"melodic rap, pluggnb, rap"
5sAwKZXy47JNVk03zqWgwI,Top O' the Morning to Ya,House Of Pain,0,216319,True,House of Pain (Fine Malt Lyrics),1994-07-21,spotify:track:5sAwKZXy47JNVk03zqWgwI,"gangster rap, hip hop, rap rock, west coast rap"
2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,62,222933,True,The Master,1999-11-30,spotify:track:2p9sprAX27D6U5cuSE9NsM,east coast hip hop
7o2Vk2ozntHju6LqFsXMjc,Weather Strike,"Tom Morello, Pussy Riot",27,211026,True,Weather Strike,2021-04-30,spotify:track:7o2Vk2ozntHju6LqFsXMjc,modern alternative rock
2X5SHv5ubRTNIgMxxCPYdo,Ceremony,Deftones,56,207752,False,Ohms,2020-09-25,spotify:track:2X5SHv5ubRTNIgMxxCPYdo,"alternative metal, nu metal, rap metal, rock, sacramento indie"
0FdCFfb5xb7thJMaSjLFsH,"Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)","Tom Morello, Shea Diamond, Dan Reynolds, The Bloody Beetroots",33,193770,False,"Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)",2020-07-02,spotify:track:0FdCFfb5xb7thJMaSjLFsH,modern alternative rock
6SLG6EHqE5pNzc9X3URouh,Rabbit Hole,False Heads,0,239000,False,It's All There but You're Dreaming,2020-03-13,spotify:track:6SLG6EHqE5pNzc9X3URouh,english indie rock
32BEasyNQgqXQJKoVa0fUw,Black Smoke Rising,Greta Van Fleet,66,259893,False,From The Fires,2017-11-10,spotify:track:32BEasyNQgqXQJKoVa0fUw,"modern blues rock, modern hard rock, rock"
6hqIXyo6GxydAnoI8XeIrV,Rusty Cage - Remastered 2016,Soundgarden,64,266200,False,Badmotorfinger (25th Anniversary Remaster),1991-10-08,spotify:track:6hqIXyo6GxydAnoI8XeIrV,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock"
18zG4sti0gnHNnobLOBjmr,Won't Take Me Alive,Dirty Honey,43,225596,False,Won't Take Me Alive,2023-07-07,spotify:track:18zG4sti0gnHNnobLOBjmr,modern hard rock
4scqfHWE0J9dgdbjqstjS3,Kill Or Be Killed,Muse,52,299060,False,Will Of The People,2022-08-26,spotify:track:4scqfHWE0J9dgdbjqstjS3,"alternative rock, modern rock, permanent wave, rock"
2acCrpnHeM7XlylIU0Xczd,Intergalactic Icons,"Logic, Conway the Machine, Riff Raff",47,212062,True,Intergalactic Icons,2023-12-15,spotify:track:2acCrpnHeM7XlylIU0Xczd,"conscious hip hop, hip hop, pop rap, rap"
0PEogXgSTxYjiL9oltS2Oc,Citizen Erased,Muse,38,441093,False,Origin of Symmetry,2001,spotify:track:0PEogXgSTxYjiL9oltS2Oc,"alternative rock, modern rock, permanent wave, rock"
5XeSAezNDk9tuw3viiCbZ3,Get Up Offa That Thing,James Brown,62,239733,False,The 50th Anniversary Collection,2003-01-01,spotify:track:5XeSAezNDk9tuw3viiCbZ3,"funk, soul, vocal jazz"
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,LL COOL J,63,289693,True,Mama Said Knock You Out,1990-08-27,spotify:track:6C7ZgThn6Yan5MTZdAEEFw,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,"Majestic, Boney M.",80,186209,False,Rasputin,2021-02-26,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,uk dance
