track_id,track_name,artist_names,album_name,duration_ms,popularity,explicit
2QLEN3RVunMas7j0PHjeAT,C'mon N' Ride It (The Train),Quad City DJ's,Get On Up And Dance,451440,52,False
2wLzfdCL6lVmUXySZlPVwa,Lo que Quieras de Mí,Odisseo,Cambio Estacional,239346,47,False
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,"Dr. Dre, Snoop Dogg",2001,161506,81,True
4QgFrf9Giqv3NLUSGaVeMk,Memoria Futuro (Cap. 10),Siddhartha,MEMORIA FUTURO,196212,52,False
4yG7J0NdjBVsM77nw24WIz,Horror Amor,$6 Million Dollar Weirdo,Ep1,227600,41,False
5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,Good For You,209640,71,True
6ZU9RJIZ0fNaFuQM57bDIA,Bombtrack,Rage Against The Machine,Rage Against The Machine,243760,51,True
6tpmKSPJUIR956ahXAhsy3,De Alcatraces y Estampidas,"Tessa Ia, Luis Humberto Navejas",De Alcatraces y Estampidas,198475,34,False
7M7JoUrp1nxDYxkpsuT6WG,PAZ,Surely Tempo,PAZ,108324,37,False
1QsJ5xx2pNeHKAcukhyZHi,Contigo,Montevideo,Montevideo,230667,32,False
2qlBAT108lYOzlXhBxBqEv,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)","Metro Boomin, Don Toliver, Lil Uzi Vert",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),195320,66,False
0TpJF2IIk9idRMJuSSXMLh,Aloe Lite,Good Kid,Good Kid 2,149292,57,False
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,Green River (Expanded Edition),141600,84,False
6B9hQU3z8L6u8Yd3qHLuhe,Silly Girl,Descendents,I Don't Want to Grow Up,145026,49,False
6K2UZbqrvvF34OYq70xHz5,Save Your Love,Ley Soul,Save Your Love,250105,36,False
0EGpd2e1zLxHUACEucglEO,dame tu amor,ARIEL,dame tu amor,163177,32,False
0JT5LcVSWClbT6hGi6azBZ,Más,Juanes,Vida Cotidiana (Deluxe Version),232813,30,False
1lLQoSVxRLl6J2O7OlWL6w,"Fuck tha Police - Live at the benefit concert for Mumia Abu Jamal, Washington, D.C. - August 1995",Rage Against The Machine,Live & Rare,245466,42,True
5F6ekGcdu623mkhTVgk64Z,Amtrak,Los Retros,Looking Back,176751,67,False
2Lumsra3kuU61wXkEKzKaK,Disco,Surf Curse,Disco,152760,70,False
21AJQhGZpujjZQXByZAXpr,REPEAT IT (with Gunna),"Lil Tecca, Gunna",REPEAT IT,190344,62,True
4Zjdzxx0dsavsr7Ehr8fGE,Prospect (ft. Lil Baby),"iann dior, Lil Baby",Prospect (feat. Lil Baby),226313,2,True
5HkvsZyaMPwhq38v0o8kAf,Nena,Malo,Malo,389533,34,False
5R1smR0BXlOZ3qfQ8vF5Jh,Quiero Conocer Tu Mundo,Fármacos,Estado de Gracia,230133,47,False
0RitOSkVYKplZ53BgJd1rY,Slump,"NxxxxxS, Freddie Dredd",Short Term Agreement,97188,52,False
605QBjMSUyvXD5DKgjm8dT,Velur,Zoé,Velur,249520,37,False
2YiqBesMJpszYU6raDOG0R,Hielo,Zoé,Aztlán,302840,60,False
46RX9nBiD5Ygqeiwz4Hl6C,Es por Ti,Los Romanticos de Zacatecas,Ya Lo Dijo Rufis Taylor,145306,39,False
4llunZfVXv3NvUzXVB3VVL,Maria,Rage Against The Machine,The Battle Of Los Angeles,228093,45,False
6KVK1XO1Xzy7KGfoOockqA,Vámonos De Viaje,Bandalos Chinos,BACH,236000,64,False
6QkOMriITXf0oqpga33HnP,meet me in brooklyn,Yaya Bey,Remember Your North Star,89616,68,False
6iYDPqEWXYW0LV8ne4xwjR,Back to Your Love,Night Riots,Young Lore,195528,45,False
02rdXe0KhMe8p6ZHzYtuw0,lost souls (with Brent Faiyaz),"Baby Keem, Brent Faiyaz",The Melodic Blue,269727,69,True
2wRHD4n81GyhlVMxYJ0nks,See You Space Cowboy...,Logic,Bobby Tarantino III,240228,44,True
3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,Logic,Confessions of a Dangerous Mind,225920,60,True
4IMBNHCtJWAAqEoOktyl3a,Únicos,Siddhartha,Únicos,252840,67,False
7MTX3vevnm41xuEoPxWT3j,Year of the Cat,Al Stewart,Year of the Cat,400066,58,False
06Uf07WcGNg1MFdgvYazdX,Blood Wolf,Dance Gavin Dance,Blood Wolf,231500,39,False
0gWvVB4bGvADocoPMEDy3K,The Crystal Ship,The Doors,The Doors,152000,62,False
1h4XVjt26ZCDKmeEoHxT07,Gimme Little Sign,Brenton Wood,Oogum Boogum,141329,61,False
22zi7jsoqwt8CQfFfQzT2m,Monstruos,SERBIA,Monstruos,289840,37,False
6CKlCWBY885ja7Fz2EQjdE,Homografobia,Enjambre,Enjambre Y Los Huéspedes Del Orbe,161733,49,False
7JFcITpL0mj6FacNcKEW2m,Cuernavaca,Los Plastics Revolution,Super Seres de Mundos Extraordinarios,173272,38,False
7xCcUcMcGsIYGKUVgBZUw5,We Own the Night,Dance Gavin Dance,Instant Gratification,205706,66,False
0qXP5fMhxGzxALOkXYUxfP,Loverboy,A-Wall,Helios,224520,69,False
1lCC3flXDsXQrNPcvDojuI,Vietnow,Rage Against The Machine,Evil Empire,277333,55,True
4DVpcwb60I3PMuyitCHtUV,Santo Niño De Atocha,Molotov,Sólo D’Lira,206382,44,True
5Ru9OjtEw5htfnVKpYsIcv,UMI Says,Mos Def,Black On Both Sides,305280,54,True
0OojypZ1LoyGq5DDnnPfaZ,Esto Aún No Acaba,DRIMS,Esto Aún No Acaba,228400,22,False
3DdOsUq1M9mJBFVR0xbSOx,Without a Face,Rage Against The Machine,Evil Empire,216906,45,True
4CoJ7RN7myJHXYIx1pB8IF,Los Imanes,Odisseo,Cambio Estacional,218175,60,False
7FRfYOql61DGDp9VPPe2qA,Down In A Hole (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),338226,66,False
4J22WG9YKnsVJA4470wOUz,Sombras En El Frio,Inspector,Alma En Fuego,153946,32,False
5YgpBbSqDc50OOVDahLoJZ,Que Te Vas,T3R Elemento,Our Wave Nuestra Ola,206338,65,False
6Kiffo1xFY46yVFlhKVjvA,"Tonight, Tonight",Dion,Lovers Who Wander,159546,34,False
6gZVQvQZOFpzIy3HblJ20F,Man in the Box,Alice In Chains,Facelift,285200,78,True
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,1984 (Remastered),241599,78,False
2sKaXDqym2z3xae2UvVHJi,Two Secret Weapons,Dance Gavin Dance,Jackpot Juicer,210291,0,True
3G3lahQSMk4BHnap1i853u,Supersonic,J.J. Fad,Supersonic The Album,232306,50,False
3e7Y6sfFlIdBMJhX7wpqVO,44 More,Logic,Bobby Tarantino II,188600,63,True
7Bpx2vsWfQFBACRz4h3IqH,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),252069,71,True
0GWkuPr946cYbOMRkrbw4e,Como Tú (Magic Music Box),León Larregui,Rock en español,232120,47,False
16U1C1VQYroAaCvqZq2oO8,Riot,Lil Skies,Unbothered,166457,53,True
1Ob57NqUydp5cC3FCNV4Gy,I Feel You - 2006 Remaster,Depeche Mode,Songs of Faith and Devotion (2006 Remaster),276080,40,False
1prZ0pr6XoRCxcrC3MCL0M,Everywhere,Fleetwood Mac,Greatest Hits,222733,69,False
24yOsbRvviZu3tvsHYr1O7,"Soy Así, Vagabundo Y Andariego",Diego Verdaguer,El Secreto Callado (Remastered),211853,38,False
2BWTYAiWbBGCJeKbQ6rpFA,Fuera de Lugar,"Little Jesus, Girl Ultra",Disco de Oro,196560,54,False
3Ps0JFaxBuamCoQTx6X8LT,Beverly Hills,Shaboozey,Beverly Hills,138318,54,True
3SlKme42qm1vWrkl3BrZmm,Nos Comemos Vivos,"Maluma, Chencho Corleone",Nos Comemos Vivos,225365,61,False
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,Audioslave,293960,78,False
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),264306,83,False
4iAxPnWPSym9LJaOpU4Puq,Vuelo,Juanes,Vida Cotidiana (Deluxe Version),166626,27,False
4mTsRdFE28MYlrZo8N4Es0,La Costa Del Silencio,Mägo de Oz,Gaia,280868,66,False
5TfPnG96tAhiYodEF47T59,Enemigo,Enjambre,Daltónico,234631,51,False
62xokumU0wMqOSsBuefhmB,Te Alejas Más De Mí,"Esteman, Daniela Spalla",Si Volviera A Nacer,219720,68,False
6D0VH9FLxbNQVUUBGlXcsJ,Todas Las Chicas,DRIMS,Todas Las Chicas,227680,36,False
7GVXXI9F3Wv3oNZIyTHf7v,Últimas Palabras,Los Mesoneros,Pangea,212666,49,False
4jKX16TcfQIrqY1ZzDIZb2,Bonita - Remix,"J Balvin, Jowell & Randy, Nicky Jam, Wisin, Yandel, Ozuna",Bonita (Remix),322906,54,False
2dshtwEGNpyrE0x69wUiHj,Deep in the Water,Don Toliver,Deep in the Water,170453,77,True
3MGDv6Hjk4V8IzfsN1B4gh,Where Do We Go from Heaven,The Mighty Lemon Drops,Laughter,339400,13,False
5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),219453,76,False
1A3tuE6ti9qoZDwB3LB0t2,I Think I Like When It Rains,WILLIS,Locals 2,278293,72,False
54Epv2Jzg8vuDq9KFgcyWe,The Robot vs. Heroin Battle Of Vietnam,Dance Gavin Dance,Whatever I Say Is Royal Ocean,184733,32,False
59dQBj2AgSYAMVlCFPmjxo,Amores Prohibidos,Juanes,Vida Cotidiana (Deluxe Version),195440,31,False
7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,MadeinTYO,Uber Everywhere,153428,52,True
0k7Qyc2J6cUryNNhf0pPEL,Ok 4 Now,Lil Skies,Shelby,164623,50,True
119c93MHjrDLJTApCVGpvx,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)","Wu-Tang Clan, Method Man, Raekwon, Inspectah Deck, Buddha Monk",Enter The Wu-Tang (36 Chambers) [Expanded Edition],252026,75,True
1AYFgqbN7PuAFQ9gBf6DFx,Fuma,"Technicolor Fabrics, Siddhartha",Bahía Santiago,192027,58,False
1XTGyfJeMiZXrZ1W3NolcB,Know Your Enemy,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),294506,64,True
1ihvIJGtSCKytYPWlzzDV4,Prefiero No Saber,Los Mesoneros,Pangea,166706,48,False
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,Speakerboxxx/The Love Below,235213,84,False
3HtazJXet39mz8SqZwm5NP,11:11,Dinosaur Pile-Up,Eleven Eleven,244677,45,False
3YEk8mVdMI7rxtfimlUd1G,Fistful of Steel,Rage Against The Machine,Rage Against The Machine,331106,44,False
3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,Steppenwolf,Steppenwolf,212893,69,False
3zyZxf62lWjIKJOh6LyjBe,Algo Bueno,Los Mesoneros,Caiga La Noche,175133,41,False
4SDywo3ykB2PEthjXvo1UP,I Put A Spell On You,Creedence Clearwater Revival,Creedence Clearwater Revival (Expanded Edition),271786,63,False
5cUJtPvqRfXRAj9yQR8iRJ,Falacia,Enjambre,Enjambre Y Los Huéspedes Del Orbe,161666,49,False
5dFG12OQz10CbUFZIYH0gv,Un Millón,The Marías,CINEMA,167386,59,False
5jyhSeodFby8F8inPuO5UY,Factores,Primavera Club,Factores,237245,39,False
6J1S8dFlnAcNgl7nHPB1XJ,Mejor Que Nadie,Technicolor Fabrics,Mejor Que Nadie,280263,39,False
6vI3Iph9igtX6JSDKpxW3F,Puzzle Pieces,Tiger Trap,Tiger Trap,150106,30,False
677JgoOZDphMZHkVEltWJB,Graffiti,Maximo Park,A Certain Trigger,185266,39,False
04ZstZIjwSRoXAGix50GPT,Elsa,Los Destellos,Mundial....,220101,48,False
14zhqtMI5xHrfCFCLhFcsn,Dreams,Beck,Colors,314486,55,True
36450u59Jx74cVCRy3NbjZ,Pendejo,Molotov,Sólo D’Lira,186389,42,True
5QoFWpXoaUyT44VmR98wLl,Suavecito,Malo,Malo,395200,53,False
5wfllwdjglyQislkskYLBv,Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),221240,72,False
2a1oufthlxOkH8yjhYAvgH,Cumbia A La Gente,"Guaynaa, Los Ángeles Azules",Cumbia A La Gente,208400,57,False
6f44p3Kc4ayD9VtbC9Clkr,"Come On, Let's Go (with Nigo)","Tyler, The Creator, Nigo",I Know NIGO!,199500,64,True
0Pu71wxadDlB8fJXfjIjeJ,Shoop,Salt-N-Pepa,Very Necessary,248573,71,False
0tAxedQQR6bPR26BlfZ8d2,Amor de Internet,Los Socios Del Ritmo,Amor de Internet,230226,66,False
1VcIbyyDX8j0GNxSlsRFeJ,Slow Hands,Interpol,Antics,184133,62,False
1Z6NUe88dVXBDpWiWpSpie,Somos Ajenos,Enjambre,Enjambre Y Los Huéspedes Del Orbe,204880,66,False
2WPxFf05MYsEHQCxonA1vS,Mi Niña Mujer,"Los Ángeles Azules, Ha*Ash",De Plaza En Plaza (Cumbia Sinfónica/Deluxe),194106,56,False
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),269000,84,False
61Od02a9dXArdW9bBCKUPp,sanjake,cleopatrick,sanjake,182885,46,True
66wc0nPLPztqdyjEdWzPRP,Commitment,Luna Luna,Carousel,247302,47,False
6SHhJRO1fjwGiozJJD7eGZ,Tú Me Vuelves Loco,Timbiriche,Timbiriche 9,173226,39,False
6rC2RIItLjtOEZjjnNuGEd,No Terminamos de Terminar,"Los Mesoneros, Big Soto",No Terminamos de Terminar,174140,39,False
06JokgprGDKrtZ1eP6z2CQ,Take Good Care Of My Baby,Bobby Vee,Take Good Care Of My Baby,149800,58,False
0HCaEijRKhH0ZYEE86KGKW,Semilla,Juanes,Vida Cotidiana (Deluxe Version),196226,28,False
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",FutureSex/LoveSounds,242733,80,True
0otlwsD3mSogk7VJCTp6Kg,Let My Love Open The Door,Pete Townshend,Empty Glass,164653,60,False
1456ciiC2PUVLqj7fhqTXi,Levitando,Technicolor Fabrics,Presente,184555,40,False
16JecUHKjInnRdyTOJXihg,Elesdí,Señor Kino,Colores,209877,35,False
1IDAJagxB9AQjjYXaiDK1j,Know Your Enemy,Rage Against The Machine,Rage Against The Machine,294693,48,True
1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),168405,74,False
2XQaTo0yaAngF5GZYunMfE,Dime Cómo Tu Quieras,Los Mesoneros,Pangea,188813,50,False
343YBumqHu19cGoGARUTsd,Fake Love,Drake,More Life,210937,73,True
3Y7PAH3mOqLGSMp5O5uZFj,Película (Cap. 3),Siddhartha,MEMORIA FUTURO,252547,56,False
3r3vLq7j8DZe1ZVExmuf3h,La Vida Es Una,KAROL G,Puss in Boots: The Last Wish (Original Motion Picture Soundtrack),189550,46,False
3u0F4k8g0uuGUOjsJa5gT2,"Fallout (with Gus Dapperton, Lil Yachty & Joey Bada$$)","Lyrical Lemonade, Gus Dapperton, Lil Yachty, Joey Bada$$",All Is Yellow,217384,55,True
4ebcE2SmkG7nplvzFAWRu7,What I Like About You,The Romantics,The Romantics,175266,67,False
5tnGoXhKnh5WpMX4BfMCiR,Kill4u,Lil Skies,Life of a Dark Rose,180539,46,True
62I8KqQpGiLMILg0JxsSba,"First Night (with Teezo Touchdown, Juicy J, Cochise, Denzel Curry & Lil B)","Lyrical Lemonade, Teezo Touchdown, Juicy J, Cochise, Denzel Curry, Lil B",All Is Yellow,217816,56,True
7mAkuCp7tAULIyC1TdQSWs,Troca,"Thalia, Ángela Aguilar",Troca,147235,58,False
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,COSMIC,131064,73,True
6y6xATSjOC2EpMTJh51R4v,Monterrey,"Guaynaa, Pain Digital",Monterrey,164800,43,False
08NlZMpzLHxrk3kfSA4ebB,Die Another Day,Dance Gavin Dance,Jackpot Juicer,221282,55,True
7JBu79T29wsIkNGk2ubWxr,DRANK TALK,Lil Skies,Out Ur Body Music,181621,51,True
6grtIVjVPuZWup0fIXF900,Gimme Tha Power,Molotov,Donde Jugaran Las Niñas,250640,56,True
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,Views,267066,79,False
1p4rYrxjVkj6v2eMzRhLfA,Arrullo De Estrellas,Zoé,Programaton,252693,70,False
3CaGgDsUuBw69wSWtTA8gk,In My Eyes,Rage Against The Machine,Renegades,174333,38,True
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,170971,77,False
4iz9lGMjU1lXS51oPmUmTe,Homecoming,"Kanye West, Chris Martin",Graduation,203493,83,True
7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,Daryl Hall & John Oates,Voices,264986,65,False
7cDxjUnMitNKQC5c8RQUko,Black Magic Woman / Gypsy Queen,Santana,Abraxas,319773,57,False
0YpmF3aZXOIuyi8itZbpkp,The Zoo,Scorpions,Animal Magnetism,330533,54,False
11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),"Lele Pons, Guaynaa",Se Te Nota (with Guaynaa),155825,69,False
3I0UsenRbVz54ypUDOfzGW,Amigos Nunca,Los Askis,Pasión Y Cumbia,186133,59,False
3XJmD5suzFUBHJ7sizBAiy,La Magia,Little Jesus,Río Salvaje,245373,64,False
3nsJGZ5RV2ZHkbKvD771gU,Ooo Baby Baby,Smokey Robinson & The Miracles,Going To A Go-Go,164160,66,False
6WrnSlcN0dzTO80mVVbBto,Do You Want To,Franz Ferdinand,You Could Have It So Much Better,215000,62,False
6jPW9rXo1uM7zYBro6xaNa,Cambiante,Enjambre,Daltónico,190368,45,False
3cjF2OFRmip8spwZYQRKxP,Feel No Ways,Drake,Views,240653,75,True
067myxyF0oOrjlStXYE3gW,Sanguijuela,Enjambre,Daltónico,186414,49,False
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),"Tory Lanez, Chris Brown",Chixtape 5,221492,69,True
0RdUX4WE0fO30VnlUbDVL6,Still Loving You,Scorpions,Comeblack,403453,73,False
0TJJXZHUu2qqwCCQzgRhHm,Incendio,Surfeadores Rosa,Incendio,172037,15,False
0llXG2KrSGVjW3fVJrrmcE,Días De Fuego,Odisseo,Días De Fuego,185640,57,False
0vGyXveSjPnALkLiqfZDOg,Since I First Met You,The Robins,Rock & Roll - The Best of The Robins,140773,38,False
117LA4c5O1XWnU2GtEFTKP,Goldrushed,The Royal Concept,Goldrushed,226906,39,False
1YDebgap5OFwXEBG18NJvy,Red Light Green Light,DaBaby,Red Light Green Light,159082,62,True
1Yc1mFmJrICDHQNzePG9wP,I Must Be High,South Park Mexican,Never Change,284400,63,True
1dm6z1fWB0cErMszU25dy2,Después de la Playa,Bad Bunny,Un Verano Sin Ti,230400,76,False
1hj6nYHeGclSY0VNTHMi27,Amante Bandido,Miguel Bosé,Bandido,261360,64,False
1hy7DA8yGAwsnsvAKh8lBe,Tokyo,Young Tender,Rotos,224854,46,False
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,Black Sunday,208266,74,True
263aNAQCeFSWipk896byo6,Friday I'm in Love,The Cure,Wish,214400,69,False
2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,The Album,270373,53,False
2PpNgmrS9mAyrkRAwn6YPq,Rainbow in the Dark,Dio,Holy Diver,256933,62,False
2Qx06bf3RfUfpRF60aOQsI,You're Sleeping,Tiger Trap,Tiger Trap,149066,31,False
2Xh7dyCHCErCv3PmdVEGw4,Rabiosa (feat. Pitbull),"Shakira, Pitbull",Sale el Sol,170600,69,False
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),188986,82,False
3GdWfmQBiiJrDUvSZS1bGv,Never Sleep (with Lil Baby feat. Travis Scott),"NAV, Lil Baby, Travis Scott",Never Sleep,185785,64,True
3KHbBpwYdlM6uKJirvCrEA,Determination,Toby Fox,UNDERTALE Soundtrack,50347,49,False
3hFv8qZFF5m0u0fYA5ben4,Cruisin’ Through the Universe (feat. RZA),"Logic, RZA",College Park,189988,37,True
41oesVXPzLRn2obIcfgqeE,Psykonaut,Slomosa,Slomosa,377199,31,False
476PoCTZZIKdOxHOYYCFzz,Send Her My Love (2023 Remaster),Journey,Frontiers (2023 Remaster),234360,55,False
47oS7xB31QQUyPCgHpM3VZ,Canned Heat,Jamiroquai,Synkronized,331760,67,False
48QuzSy7si5eW5MNvEEqF3,Ruleta,Technicolor Fabrics,Ruleta,280973,37,False
4IHc6SzGPnzSPuHVEPzpJc,Wouldn't It Be Nice,The Beach Boys,Pet Sounds,153240,74,False
4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),"Justin Timberlake, T.I.",FutureSex/LoveSounds Deluxe Edition,276160,77,False
4W4wYHtsrgDiivRASVOINL,Love Shack,The B-52's,Cosmic Thing,320680,72,False
6Ur6u4Ici7NYBiuGEEkNMP,Flooded,Lil Skies,Shelby,115722,46,True
6Z1bfW25Q9F5mgZwrh1fqp,When I Was Yung,Yung Pinch,714Ever,223384,43,True
7GjQaDCkilmYWzK0yf60xe,GOOD GRIEF,cleopatrick,BUMMER,178388,47,True
7LhXUiJAK8gSjie1xyjptC,Asesina,Okills,América Supersónica,282680,40,False
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,"Kanye West, Jamie Foxx",Late Registration,207626,82,True
2c00tSu4BVT2XueXbkCcsK,I Am in Love,Jennifer Lara,Studio One Presents Jennifer Lara,318493,40,False
4kUZvXB3LC3an3HX6h0s17,Cudi Montage,KIDS SEE GHOSTS,KIDS SEE GHOSTS,197000,60,True
1Lhwn4PqeGpM4LTVUowW76,You Rock My World,Michael Jackson,Invincible,337733,69,False
2IkQorSZ5azdJwdIwdMAu1,Death of the Robot with Human Hair,Dance Gavin Dance,Acceptance Speech,307066,31,True
2NsMwNWumJXCdTg2IZCLZ5,Lento,Julieta Venegas,Si,239226,71,False
2cX2coZS1PYBfPs8wgbdWE,More Than A Woman,Bee Gees,How Can You Mend A Broken Heart,196213,70,False
2t0tVmiSkHWvKgojpjO21Z,Maggie's Farm,Rage Against The Machine,Renegades,394400,52,False
5JEZevevEmF725NxEBhfBT,Street Fighting Man,Rage Against The Machine,Renegades,281693,38,False
683b4ikwa62JevCjwrmfg6,Moondance - 2013 Remaster,Van Morrison,Moondance (Deluxe Edition),274040,68,False
6fyj12D82DuD0U7tVUMujZ,When the Lights Go out - 2018 Remaster,Naked Eyes,Naked Eyes,182560,48,False
6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel,saintmotelevision,192040,64,False
7Et3UkjbCjRhRaACPBXRQg,Te He Prometido,Leo Dan,Canta Trovador,187173,73,False
7rhKh1Ool2Yel5JXmiemZB,Manía Cardiaca,Enjambre,El Segundo Es Felino,248773,65,False
01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,Seals and Crofts,Seals & Crofts' Greatest Hits,205480,63,False
0KdTs8DIDALkkxmbqGJQvr,Hablando Lento,Odisseo,Cambio Estacional,216459,52,False
0TfuaYHjjwqt1Ssc46spD8,Acostúmbrame,SERBIA,Secretos del Sol,203653,40,False
1BzXvBpIFWJgu0P8P6xmP4,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),"Dreamville, JID, J. Cole, Kenny Mason, Sheck Wes",D-Day: A Gangsta Grillz Mixtape,309322,63,True
3HCDGtLZabH3umLgwCBpDB,Send Me An Angel,Real Life,Heartland,232631,60,False
3hoUASQwAAUwpQGXH8VioM,The Sky Is Fallin',Queens of the Stone Age,Songs For The Deaf,375866,47,False
4KQ8pDFCIgWpT7TY1Uf8TN,Como Una Novela,Los Acosta,Íconos 25 Éxitos,224293,55,False
5qxChyzKLEyoPJ5qGrdurN,No Sleep Till Brooklyn,Beastie Boys,Licensed To Ill,246933,71,True
5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),206773,77,False
033BH9v7RyCCdHzgxyiU5R,Murasaki,"Comisario Pantera, Luis Humberto Navejas",Murasaki,213133,43,False
0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,"Romeo Santos, Daddy Yankee, Nicky Jam",Golden,204700,72,False
0S3BtG3i5tkQmehJhIhHF3,Time (You and I),Khruangbin,Mordechai,342189,62,False
0h5ww1pFPyOL3UUbi1td30,Kiwi,Quarters of Change,Kiwi (feat. Juice),332215,52,False
0hCHNYL8ApQCGNwJrYN1FY,Bad Girls (feat. Gucci Mane),"Lil Skies, Gucci Mane",Shelby,219663,49,True
0hxHatHRsTDFNZ2Ruw47n3,Man In The Wilderness,Styx,The Grand Illusion,350866,42,False
0mP1QwZ151ixQtfTv8i03O,Amanecer,DRIMS,Amanecer,246120,36,False
1996GjeJ5X2eekrXatFiYF,Los Años Maravillosos,Little Jesus,Disco de Oro,263226,41,False
1WWgMk8nD79p8VeKFGYrOw,Bullet In The Head,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),306680,59,True
2OyaNAq8BcGstyzueloqpE,Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,The Story Of Cornelius Brothers & Sister Rose,198693,59,False
2mDa5vgAKN2yCSbkneXvIF,Exonerate,The Hails,Exonerate,189983,19,False
3CmcswzHOACDjooV1KLULN,Better Distractions,Faye Webster,I Know I'm Funny haha,249985,58,False
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,Onka's Big Moka,232693,81,False
43LjRHyyetSWnPpW7CWThG,Do You Believe In Love,Huey Lewis & The News,Picture This,209000,62,False
47OEl1PttAFxNEf9KRmx23,Devils Haircut,Beck,Odelay,195440,53,False
4VzSsGiU16ph3mUiQzBKD3,Sippin' on the Daylight,The Hails,He Seems Upset,200021,37,False
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,Shelby,181890,68,True
4djIFfof5TpbSGRZUpsTXq,Talk Too Much,COIN,How Will You Know If You Never Try,187133,70,False
5KGfOdrnPFvqT45NLHSEmT,Celos,Fanny Lu,Dos,174173,61,False
5eoZTdiq4C4aoEfUwAN0ha,"The Good, the Bad and the Dirty",Panic! At The Disco,Death of a Bachelor,171520,58,False
5jhfa76FhqtD3Boij6MAKS,Love You Madly,CAKE,Comfort Eagle,237807,57,False
5qzLdvRViHUrRNdkpakG7C,BATICANO,Bad Bunny,nadie sabe lo que va a pasar mañana,256000,70,True
61og03io9xPCosu9rkgh1t,Venus,Zoé,Aztlán,254706,60,False
6QPfde4se5bL2IgCeKHTym,escalon,Shiro SAGISU,TV Animation BLEACH Original Soundtrack 3,223946,53,False
6iX1f3r7oUJnMbGgQ2gx1j,867-5309 / Jenny,Tommy Tutone,Tommy Tutone - 2,226200,62,False
6r46lnXFbE9fr2d3KNaGbe,Imitadora,Romeo Santos,Golden,234828,79,False
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,The Eminem Show,290320,88,True
